Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Invite subscribers/TC0678,Chrome 73.0.3683.103,Test invite subscribers button,,2019-04-20 17:54:08,2019-04-20 17:54:10,1.802s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:54:08,2019-04-20 17:54:10,1.688s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0679,Chrome 73.0.3683.103,Test documentation link,,2019-04-20 17:54:10,2019-04-20 17:54:12,1.981s,PASSED
"callTestCase(findTestCase(""Invite subscribers/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:54:10,2019-04-20 17:54:12,1.606s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/a_Click Here""))",Chrome 73.0.3683.103,,,2019-04-20 17:54:12,2019-04-20 17:54:12,0.188s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0680,Chrome 73.0.3683.103,Test video tutorial,,2019-04-20 17:54:12,2019-04-20 17:54:14,2.302s,PASSED
"callTestCase(findTestCase(""Invite subscribers/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:54:12,2019-04-20 17:54:14,1.851s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/a_video tutorial""))",Chrome 73.0.3683.103,,,2019-04-20 17:54:14,2019-04-20 17:54:14,0.191s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0681,Chrome 73.0.3683.103,Test share page,,2019-04-20 17:54:14,2019-04-20 17:54:17,2.366s,PASSED
"callTestCase(findTestCase(""Invite subscribers/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:54:14,2019-04-20 17:54:16,1.880s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/span_Share Page""))",Chrome 73.0.3683.103,,,2019-04-20 17:54:16,2019-04-20 17:54:17,0.332s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0682,Chrome 73.0.3683.103,Test copy link,,2019-04-20 17:54:17,2019-04-20 17:54:19,2.097s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:54:17,2019-04-20 17:54:19,1.621s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/button_Copy Link (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:54:19,2019-04-20 17:54:19,0.156s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/div_Link Copied Successfully""))",Chrome 73.0.3683.103,,,2019-04-20 17:54:19,2019-04-20 17:54:19,0.123s,PASSED
