Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_KiboPush  Dashboard/a_previous""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:20,2019-04-21 02:11:20,0.199s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:11:20,2019-04-21 02:11:22,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 02:11:22,2019-04-21 02:11:22,0.001s,PASSED
"rows_table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:22,2019-04-21 02:11:23,0.016s,PASSED
println(rows_table.size()),Chrome 73.0.3683.103,,,2019-04-21 02:11:23,2019-04-21 02:11:23,0.001s,PASSED
"verifyEqual(rows_table.size(), 6)",Chrome 73.0.3683.103,,,2019-04-21 02:11:23,2019-04-21 02:11:23,0.010s,FAILED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0408,Chrome 73.0.3683.103,Test pagination (Jump to page n),,2019-04-21 02:11:23,2019-04-21 02:11:29,6.801s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:11:23,2019-04-21 02:11:25,2.370s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:11:25,2019-04-21 02:11:27,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_next""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:27,2019-04-21 02:11:27,0.141s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:11:27,2019-04-21 02:11:29,2.004s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 02:11:29,2019-04-21 02:11:29,0.001s,PASSED
"rows_table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:29,2019-04-21 02:11:29,0.015s,PASSED
println(rows_table.size()),Chrome 73.0.3683.103,,,2019-04-21 02:11:29,2019-04-21 02:11:29,0.001s,PASSED
"verifyGreaterThanOrEqual(rows_table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 02:11:29,2019-04-21 02:11:29,0.002s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0409,Chrome 73.0.3683.103,Test invite subscribers button,,2019-04-21 02:11:29,2019-04-21 02:11:36,6.904s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:11:30,2019-04-21 02:11:32,2.372s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:11:32,2019-04-21 02:11:32,0.031s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:11:32,2019-04-21 02:11:34,2.004s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Invite Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:34,2019-04-21 02:11:34,0.216s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:11:34,2019-04-21 02:11:36,2.012s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:11:36,2019-04-21 02:11:36,0.015s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/h3_Invite Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:36,2019-04-21 02:11:36,0.128s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0410,Chrome 73.0.3683.103,Remove connected page,,2019-04-21 02:11:36,2019-04-21 02:11:40,3.296s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:11:36,2019-04-21 02:11:39,2.413s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Remove""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:39,2019-04-21 02:11:39,0.410s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/remove_button_pages""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:39,2019-04-21 02:11:40,0.343s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0411,Chrome 73.0.3683.103,Test connect Facebook pages button,,2019-04-21 02:11:40,2019-04-21 02:11:45,5.441s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:11:40,2019-04-21 02:11:43,2.471s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:11:43,2019-04-21 02:11:43,0.019s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Connect New""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:43,2019-04-21 02:11:43,0.250s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/h3_Manage Pages (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:43,2019-04-21 02:11:43,0.215s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:11:43,2019-04-21 02:11:45,2.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 02:11:45,2019-04-21 02:11:45,0.001s,PASSED
"Table = driver.findElements(By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[2]/div[2]/div/div/div[2]/div""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:45,2019-04-21 02:11:45,0.036s,PASSED
"verifyEqual(Table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 02:11:45,2019-04-21 02:11:45,0.008s,PASSED
println(Table.size()),Chrome 73.0.3683.103,,,2019-04-21 02:11:45,2019-04-21 02:11:45,0.000s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0412,Chrome 73.0.3683.103,Connect Facebook page,,2019-04-21 02:11:45,2019-04-21 02:11:52,6.474s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:11:45,2019-04-21 02:11:48,2.526s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:11:48,2019-04-21 02:11:48,0.014s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Connect New""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:48,2019-04-21 02:11:48,0.302s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/h3_Manage Pages (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:48,2019-04-21 02:11:48,0.232s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 02:11:48,2019-04-21 02:11:51,3.006s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/button_Disconnect""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:51,2019-04-21 02:11:52,0.246s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0413,Chrome 73.0.3683.103,Connect already connected page,,2019-04-21 02:11:52,2019-04-21 02:12:00,8.631s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:11:52,2019-04-21 02:11:54,2.536s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:11:54,2019-04-21 02:11:56,2.003s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:11:56,2019-04-21 02:11:56,0.021s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Connect New""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:56,2019-04-21 02:11:57,0.410s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:11:57,2019-04-21 02:11:57,0.044s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/h3_Manage Pages (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:11:57,2019-04-21 02:11:57,0.248s,PASSED
delay(3),Chrome 73.0.3683.103,,,2019-04-21 02:11:57,2019-04-21 02:12:00,3.002s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/button_Connect""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:00,2019-04-21 02:12:00,0.110s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0414,Chrome 73.0.3683.103,Disconnect Facebook page,,2019-04-21 02:12:00,2019-04-21 02:12:06,5.581s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:12:00,2019-04-21 02:12:03,2.381s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:12:03,2019-04-21 02:12:05,2.009s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:12:05,2019-04-21 02:12:05,0.021s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Connect New""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:05,2019-04-21 02:12:05,0.430s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:12:05,2019-04-21 02:12:05,0.039s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/h3_Manage Pages (1)""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:05,2019-04-21 02:12:05,0.110s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/button_Connect""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:05,2019-04-21 02:12:06,0.165s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/button_Disconnect""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:06,2019-04-21 02:12:06,0.239s,PASSED
,,,,,,,
Test Cases/Manage Pages TestCases/TC0415,Chrome 73.0.3683.103,Test done button,,2019-04-21 02:12:06,2019-04-21 02:12:12,5.708s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Pages""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 02:12:06,2019-04-21 02:12:08,2.396s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 02:12:08,2019-04-21 02:12:10,2.002s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:12:10,2019-04-21 02:12:10,0.034s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Connect New""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:10,2019-04-21 02:12:11,0.347s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/button_Connect""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:11,2019-04-21 02:12:11,0.232s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/a_Done""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:11,2019-04-21 02:12:11,0.264s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 02:12:11,2019-04-21 02:12:11,0.026s,PASSED
"click(findTestObject(""Page_KiboPush  Add Pages/h3_Manage Pages""))",Chrome 73.0.3683.103,,,2019-04-21 02:12:11,2019-04-21 02:12:12,0.194s,PASSED
