Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:02,2019-04-20 18:35:04,2.406s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11225,Chrome 73.0.3683.103,,,2019-04-20 18:35:04,2019-04-20 18:35:07,2.454s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:05,2019-04-20 18:35:07,2.324s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11229,Chrome 73.0.3683.103,,,2019-04-20 18:35:07,2019-04-20 18:35:10,2.689s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:07,2019-04-20 18:35:10,2.504s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11230,Chrome 73.0.3683.103,,,2019-04-20 18:35:10,2019-04-20 18:35:12,2.425s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:10,2019-04-20 18:35:12,2.307s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11231,Chrome 73.0.3683.103,,,2019-04-20 18:35:12,2019-04-20 18:35:15,2.550s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:12,2019-04-20 18:35:15,2.378s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11232,Chrome 73.0.3683.103,,,2019-04-20 18:35:15,2019-04-20 18:35:17,2.578s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:15,2019-04-20 18:35:17,2.438s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11233,Chrome 73.0.3683.103,,,2019-04-20 18:35:17,2019-04-20 18:35:20,2.448s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:17,2019-04-20 18:35:20,2.333s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11235,Chrome 73.0.3683.103,,,2019-04-20 18:35:20,2019-04-20 18:35:23,2.512s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:20,2019-04-20 18:35:23,2.341s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11236,Chrome 73.0.3683.103,,,2019-04-20 18:35:23,2019-04-20 18:35:25,2.480s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:23,2019-04-20 18:35:25,2.357s,PASSED
,,,,,,,
Test Cases/Messenger Ref URL/TC11237,Chrome 73.0.3683.103,,,2019-04-20 18:35:25,2019-04-20 18:35:28,2.474s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Messenger Ref URL""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 18:35:25,2019-04-20 18:35:28,2.341s,PASSED
