Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Invite subscribers/TC0678,Chrome 73.0.3683.103,Test invite subscribers button,,2019-04-21 07:14:08,2019-04-21 07:14:10,2.025s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:14:08,2019-04-21 07:14:10,1.818s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0679,Chrome 73.0.3683.103,Test documentation link,,2019-04-21 07:14:10,2019-04-21 07:14:12,2.094s,PASSED
"callTestCase(findTestCase(""Invite subscribers/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:14:10,2019-04-21 07:14:12,1.736s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/a_Click Here""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:12,2019-04-21 07:14:12,0.159s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0680,Chrome 73.0.3683.103,Test video tutorial,,2019-04-21 07:14:12,2019-04-21 07:14:14,2.079s,PASSED
"callTestCase(findTestCase(""Invite subscribers/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:14:12,2019-04-21 07:14:14,1.600s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/a_video tutorial""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:14,2019-04-21 07:14:14,0.251s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0681,Chrome 73.0.3683.103,Test share page,,2019-04-21 07:14:14,2019-04-21 07:14:16,1.943s,PASSED
"callTestCase(findTestCase(""Invite subscribers/TC0678""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:14:14,2019-04-21 07:14:16,1.576s,PASSED
"click(findTestObject(""Page_KiboPush  Invite Subscribers/span_Share Page""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:16,2019-04-21 07:14:16,0.218s,PASSED
,,,,,,,
Test Cases/Invite subscribers/TC0682,Chrome 73.0.3683.103,Test copy link,,2019-04-21 07:14:16,2019-04-21 07:14:19,2.313s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite Subscriber""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:14:16,2019-04-21 07:14:18,1.545s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/button_Copy Link (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:18,2019-04-21 07:14:18,0.489s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Invite Subscribers/div_Link Copied Successfully""))",Chrome 73.0.3683.103,,,2019-04-21 07:14:18,2019-04-21 07:14:19,0.148s,PASSED
