Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Select = driver.findElements(By.xpath(""//*[@id=""tab_1""]/div/div[2]/div/select/option""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:05,2019-04-21 04:19:05,0.055s,PASSED
println(Select.size()),Chrome 73.0.3683.103,,,2019-04-21 04:19:05,2019-04-21 04:19:05,0.044s,PASSED
"verifyGreaterThanOrEqual(Select.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 04:19:05,2019-04-21 04:19:05,0.016s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11079,Chrome 73.0.3683.103,,,2019-04-21 04:19:05,2019-04-21 04:19:17,12.464s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:19:05,2019-04-21 04:19:07,2.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:07,2019-04-21 04:19:07,0.109s,PASSED
"csv = getProjectDir() + ""/sampleFile.csv""",Chrome 73.0.3683.103,,,2019-04-21 04:19:07,2019-04-21 04:19:07,0.003s,PASSED
"uploadFile(findTestObject(""Object Repository/Page_ Business Gateway/h4_sampleFilecsv""), csv)",Chrome 73.0.3683.103,,,2019-04-21 04:19:07,2019-04-21 04:19:07,0.152s,PASSED
delay(10),Chrome 73.0.3683.103,,,2019-04-21 04:19:07,2019-04-21 04:19:17,10.011s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11081,Chrome 73.0.3683.103,,,2019-04-21 04:19:17,2019-04-21 04:19:52,34.090s,FAILED
"callTestCase(findTestCase(""KiboLite/TC11079""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 04:19:18,2019-04-21 04:19:52,33.752s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11085,Chrome 73.0.3683.103,,,2019-04-21 04:19:52,2019-04-21 04:19:55,3.351s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:19:52,2019-04-21 04:19:54,2.006s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:54,2019-04-21 04:19:54,0.221s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:54,2019-04-21 04:19:54,0.341s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h3_Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:54,2019-04-21 04:19:54,0.229s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/span_Back""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:54,2019-04-21 04:19:55,0.275s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/label_Change Page""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:55,2019-04-21 04:19:55,0.144s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11086,Chrome 73.0.3683.103,,,2019-04-21 04:19:55,2019-04-21 04:20:00,5.221s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:19:55,2019-04-21 04:19:57,2.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:57,2019-04-21 04:19:57,0.145s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:57,2019-04-21 04:19:57,0.136s,PASSED
"click(findTestObject(""Page_ Business Gateway/span_Condition (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:19:57,2019-04-21 04:19:58,0.137s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:19:58,2019-04-21 04:20:00,2.003s,PASSED
"click(findTestObject(""Page_ Business Gateway/button_Back""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:00,2019-04-21 04:20:00,0.213s,PASSED
"click(findTestObject(""Page_ Business Gateway/h3_Push Message (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:00,2019-04-21 04:20:00,0.332s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11087,Chrome 73.0.3683.103,,,2019-04-21 04:20:00,2019-04-21 04:20:03,2.705s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:00,2019-04-21 04:20:02,2.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:02,2019-04-21 04:20:03,0.148s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:03,2019-04-21 04:20:03,0.302s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11090,Chrome 73.0.3683.103,,,2019-04-21 04:20:03,2019-04-21 04:20:05,2.533s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:03,2019-04-21 04:20:05,2.002s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:05,2019-04-21 04:20:05,0.083s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:05,2019-04-21 04:20:05,0.259s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11091,Chrome 73.0.3683.103,,,2019-04-21 04:20:05,2019-04-21 04:20:08,2.693s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:06,2019-04-21 04:20:08,2.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:08,2019-04-21 04:20:08,0.134s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Target Customers (2) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:08,2019-04-21 04:20:08,0.317s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11077,Chrome 73.0.3683.103,Test Sign in to KiboLite,,2019-04-21 04:20:08,2019-04-21 04:20:08,0.027s,PASSED
return null,Chrome 73.0.3683.103,,,2019-04-21 04:20:08,2019-04-21 04:20:08,0.003s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11079,Chrome 73.0.3683.103,,,2019-04-21 04:20:08,2019-04-21 04:20:41,33.193s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:08,2019-04-21 04:20:10,2.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:10,2019-04-21 04:20:10,0.076s,PASSED
"csv = getProjectDir() + ""/sampleFile.csv""",Chrome 73.0.3683.103,,,2019-04-21 04:20:10,2019-04-21 04:20:10,0.001s,PASSED
"uploadFile(findTestObject(""Object Repository/Page_ Business Gateway/h4_sampleFilecsv""), csv)",Chrome 73.0.3683.103,,,2019-04-21 04:20:10,2019-04-21 04:20:41,31.101s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11086,Chrome 73.0.3683.103,,,2019-04-21 04:20:41,2019-04-21 04:20:44,2.422s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:41,2019-04-21 04:20:43,2.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:43,2019-04-21 04:20:43,0.116s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:43,2019-04-21 04:20:44,0.294s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11078,Chrome 73.0.3683.103,,,2019-04-21 04:20:44,2019-04-21 04:20:46,2.191s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:44,2019-04-21 04:20:46,2.004s,PASSED
"click(findTestObject(""Object Repository/Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:46,2019-04-21 04:20:46,0.109s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 04:20:46,2019-04-21 04:20:46,0.001s,PASSED
"Select = driver.findElements(By.xpath(""//*[@id=""tab_1""]/div/div[2]/div/select/option""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:46,2019-04-21 04:20:46,0.024s,PASSED
println(Select.size()),Chrome 73.0.3683.103,,,2019-04-21 04:20:46,2019-04-21 04:20:46,0.001s,PASSED
"verifyGreaterThanOrEqual(Select.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 04:20:46,2019-04-21 04:20:46,0.002s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11090,Chrome 73.0.3683.103,,,2019-04-21 04:20:46,2019-04-21 04:20:48,2.389s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:46,2019-04-21 04:20:48,2.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:48,2019-04-21 04:20:48,0.118s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:48,2019-04-21 04:20:48,0.260s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11091,Chrome 73.0.3683.103,,,2019-04-21 04:20:48,2019-04-21 04:20:51,2.352s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:20:48,2019-04-21 04:20:50,2.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:50,2019-04-21 04:20:51,0.145s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Target Customers (2) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:20:51,2019-04-21 04:20:51,0.194s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11081,Chrome 73.0.3683.103,,,2019-04-21 04:20:51,2019-04-21 04:21:24,33.277s,FAILED
"callTestCase(findTestCase(""KiboLite/TC11079""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 04:20:51,2019-04-21 04:21:24,33.267s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11087,Chrome 73.0.3683.103,,,2019-04-21 04:21:24,2019-04-21 04:21:30,5.710s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:21:24,2019-04-21 04:21:26,2.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:26,2019-04-21 04:21:26,0.179s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:26,2019-04-21 04:21:26,0.158s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Image""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:26,2019-04-21 04:21:27,0.368s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New image component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:27,2019-04-21 04:21:27,0.170s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Card""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:27,2019-04-21 04:21:27,0.533s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New card component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:27,2019-04-21 04:21:28,0.152s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Gallery""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:28,2019-04-21 04:21:28,0.251s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New gallery component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:28,2019-04-21 04:21:28,0.125s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Audio""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:28,2019-04-21 04:21:28,0.168s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New audio component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:28,2019-04-21 04:21:28,0.146s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Video""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:28,2019-04-21 04:21:28,0.170s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New video component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:28,2019-04-21 04:21:29,0.259s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_File""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:29,2019-04-21 04:21:29,0.148s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New file component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:29,2019-04-21 04:21:29,0.120s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_List""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:29,2019-04-21 04:21:29,0.245s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New list component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:29,2019-04-21 04:21:29,0.145s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Media""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:29,2019-04-21 04:21:30,0.228s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New media component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:30,2019-04-21 04:21:30,0.126s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11085,Chrome 73.0.3683.103,,,2019-04-21 04:21:30,2019-04-21 04:21:33,2.788s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:21:30,2019-04-21 04:21:32,2.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:32,2019-04-21 04:21:32,0.134s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:32,2019-04-21 04:21:32,0.273s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h3_Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:21:32,2019-04-21 04:21:33,0.368s,FAILED
