Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:23:54,2019-04-21 06:23:55,1.004s,PASSED
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Subscribers (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:23:55,2019-04-21 06:23:55,0.321s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:23:55,2019-04-21 06:23:56,1.010s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Subscribers/a_previous""))",Chrome 73.0.3683.103,,,2019-04-21 06:23:56,2019-04-21 06:23:57,0.143s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11154,Chrome 73.0.3683.103,,,2019-04-21 06:23:57,2019-04-21 06:24:00,3.258s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:23:57,2019-04-21 06:23:57,0.317s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:23:57,2019-04-21 06:23:58,1.009s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:23:58,2019-04-21 06:23:59,0.591s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:23:59,2019-04-21 06:24:00,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:00,2019-04-21 06:24:00,0.091s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11155,Chrome 73.0.3683.103,,,2019-04-21 06:24:00,2019-04-21 06:24:03,3.409s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:00,2019-04-21 06:24:01,0.357s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:01,2019-04-21 06:24:02,1.021s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:02,2019-04-21 06:24:02,0.272s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:02,2019-04-21 06:24:03,1.008s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:03,2019-04-21 06:24:03,0.108s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Submit""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:03,2019-04-21 06:24:03,0.165s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/div_Please upload a file or enter numbers manually""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:03,2019-04-21 06:24:03,0.165s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11156,Chrome 73.0.3683.103,,,2019-04-21 06:24:03,2019-04-21 06:24:06,3.199s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:03,2019-04-21 06:24:04,0.201s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:04,2019-04-21 06:24:05,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:05,2019-04-21 06:24:05,0.104s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:05,2019-04-21 06:24:06,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:06,2019-04-21 06:24:06,0.095s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:06,2019-04-21 06:24:06,0.176s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:06,2019-04-21 06:24:06,0.266s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_Please fill all the fields""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:06,2019-04-21 06:24:06,0.128s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11157,Chrome 73.0.3683.103,,,2019-04-21 06:24:06,2019-04-21 06:24:10,3.569s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:07,2019-04-21 06:24:07,0.283s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:07,2019-04-21 06:24:08,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:08,2019-04-21 06:24:08,0.213s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:08,2019-04-21 06:24:09,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:09,2019-04-21 06:24:09,0.094s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:09,2019-04-21 06:24:09,0.112s,PASSED
"setText(findTestObject(""Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input""), ""+923333739566"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:09,2019-04-21 06:24:10,0.389s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:10,2019-04-21 06:24:10,0.106s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_Please fill all the fields (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:10,2019-04-21 06:24:10,0.133s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11158,Chrome 73.0.3683.103,,,2019-04-21 06:24:10,2019-04-21 06:24:14,4.138s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:10,2019-04-21 06:24:10,0.241s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:10,2019-04-21 06:24:11,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:11,2019-04-21 06:24:12,0.442s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:12,2019-04-21 06:24:13,1.003s,PASSED
"click(findTestObject(""Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:13,2019-04-21 06:24:13,0.103s,PASSED
"click(findTestObject(""Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:13,2019-04-21 06:24:13,0.128s,PASSED
"click(findTestObject(""Page_KiboEngage  Upload Contacts/button_Add (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:13,2019-04-21 06:24:13,0.281s,PASSED
"click(findTestObject(""Page_KiboEngage  Upload Contacts/span_Please fill all the fields (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:13,2019-04-21 06:24:14,0.179s,PASSED
"setText(findTestObject(""Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (1)""), ""Faizan"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:14,2019-04-21 06:24:14,0.318s,PASSED
"click(findTestObject(""Page_KiboEngage  Upload Contacts/button_Add (2)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:14,2019-04-21 06:24:14,0.135s,PASSED
"click(findTestObject(""Page_KiboEngage  Upload Contacts/span_Please fill all the fields (2)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:14,2019-04-21 06:24:14,0.108s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11159,Chrome 73.0.3683.103,,,2019-04-21 06:24:14,2019-04-21 06:24:18,3.832s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:14,2019-04-21 06:24:15,0.179s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:15,2019-04-21 06:24:16,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:16,2019-04-21 06:24:16,0.116s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:16,2019-04-21 06:24:17,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:17,2019-04-21 06:24:17,0.088s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:17,2019-04-21 06:24:17,0.126s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:17,2019-04-21 06:24:17,0.127s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_Please fill all the fields (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:17,2019-04-21 06:24:17,0.199s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (1) (1)""), ""Faizan"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:17,2019-04-21 06:24:17,0.276s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (2)""), ""923333739566"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:17,2019-04-21 06:24:18,0.280s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (2) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:18,2019-04-21 06:24:18,0.089s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_This number is invalid Please enter a valid number""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:18,2019-04-21 06:24:18,0.134s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11160,Chrome 73.0.3683.103,,,2019-04-21 06:24:18,2019-04-21 06:24:23,4.960s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:18,2019-04-21 06:24:18,0.270s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:18,2019-04-21 06:24:19,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:19,2019-04-21 06:24:20,0.281s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:20,2019-04-21 06:24:21,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:21,2019-04-21 06:24:21,0.126s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:21,2019-04-21 06:24:21,0.150s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:21,2019-04-21 06:24:21,0.175s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_Please fill all the fields (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:21,2019-04-21 06:24:21,0.179s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (1) (1) (1)""), ""Faizan"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:21,2019-04-21 06:24:22,0.359s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (2) (1)""), ""+923333739566"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:22,2019-04-21 06:24:22,0.319s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (2) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:22,2019-04-21 06:24:22,0.137s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Submit (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:22,2019-04-21 06:24:22,0.150s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/div_Contacts saved successfully""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:22,2019-04-21 06:24:23,0.637s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11161,Chrome 73.0.3683.103,,,2019-04-21 06:24:23,2019-04-21 06:24:28,4.912s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:23,2019-04-21 06:24:23,0.218s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:23,2019-04-21 06:24:24,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:24,2019-04-21 06:24:25,0.398s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:25,2019-04-21 06:24:26,1.007s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1) (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:26,2019-04-21 06:24:26,0.119s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:26,2019-04-21 06:24:26,0.119s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:26,2019-04-21 06:24:26,0.135s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_Please fill all the fields (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:26,2019-04-21 06:24:26,0.242s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (1) (1) (1) (1)""), ""Faizan"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:26,2019-04-21 06:24:27,0.203s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (2) (1) (1)""), ""+923333739566"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:27,2019-04-21 06:24:27,0.332s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (2) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:27,2019-04-21 06:24:27,0.110s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (1) (1) (1) (1)""), ""Faizan"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:27,2019-04-21 06:24:27,0.234s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/input_Upload Contacts_form-control m-input (2) (1) (1)""), ""+923333739566"")",Chrome 73.0.3683.103,,,2019-04-21 06:24:27,2019-04-21 06:24:28,0.266s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (2) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:28,2019-04-21 06:24:28,0.108s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_This number is already added""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:28,2019-04-21 06:24:28,0.158s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11162,Chrome 73.0.3683.103,,,2019-04-21 06:24:28,2019-04-21 06:24:31,3.032s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:28,2019-04-21 06:24:28,0.196s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:28,2019-04-21 06:24:29,1.007s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:29,2019-04-21 06:24:29,0.257s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:29,2019-04-21 06:24:30,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1) (1) (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:30,2019-04-21 06:24:31,0.113s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually (1) (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:31,2019-04-21 06:24:31,0.129s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Back""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:31,2019-04-21 06:24:31,0.168s,PASSED
,,,,,,,
Test Cases/SMS/upload contacts/TC11163,Chrome 73.0.3683.103,,,2019-04-21 06:24:31,2019-04-21 06:24:35,3.999s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/span_Dashboard""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:31,2019-04-21 06:24:31,0.368s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:31,2019-04-21 06:24:32,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Dashboard/span_Upload Contacts""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:32,2019-04-21 06:24:33,0.220s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 06:24:33,2019-04-21 06:24:34,1.002s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/h3_Upload Contacts (1) (1) (1) (1) (1) (1) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:34,2019-04-21 06:24:34,0.071s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Enter phone numbers manually (1) (1) (1) (1) (1) (2)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:34,2019-04-21 06:24:34,0.125s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/button_Add (1) (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:34,2019-04-21 06:24:34,0.152s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Upload Contacts/span_Please fill all the fields (1) (1) (1) (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 06:24:34,2019-04-21 06:24:34,0.150s,PASSED
