Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.103,,,2019-04-21 07:03:46,2019-04-21 07:03:46,0.206s,PASSED
,,,,,,,
Test Cases/Discover Tabs/TC1078,Chrome 73.0.3683.103,,,2019-04-21 07:03:46,2019-04-21 07:03:49,2.776s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Discover Tabs""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:03:46,2019-04-21 07:03:48,2.342s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.103,,,2019-04-21 07:03:48,2019-04-21 07:03:49,0.170s,PASSED
,,,,,,,
Test Cases/Discover Tabs/TC1079,Chrome 73.0.3683.103,,,2019-04-21 07:03:49,2019-04-21 07:03:52,2.893s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Discover Tabs""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:03:49,2019-04-21 07:03:51,2.467s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.103,,,2019-04-21 07:03:51,2019-04-21 07:03:52,0.139s,PASSED
,,,,,,,
Test Cases/Discover Tabs/TC1080,Chrome 73.0.3683.103,,,2019-04-21 07:03:52,2019-04-21 07:03:54,2.857s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Discover Tabs""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:03:52,2019-04-21 07:03:54,2.423s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.103,,,2019-04-21 07:03:54,2019-04-21 07:03:54,0.260s,PASSED
,,,,,,,
Test Cases/Discover Tabs/TC1081,Chrome 73.0.3683.103,,,2019-04-21 07:03:54,2019-04-21 07:03:57,2.952s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Discover Tabs""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:03:55,2019-04-21 07:03:57,2.530s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Messenger Code/a_documentation""))",Chrome 73.0.3683.103,,,2019-04-21 07:03:57,2019-04-21 07:03:57,0.150s,PASSED
