Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:09:47,2019-04-21 07:09:49,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:09:49,2019-04-21 07:09:49,0.075s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:09:49,2019-04-21 07:09:50,1.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:09:50,2019-04-21 07:10:21,30.982s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11091,Chrome 73.0.3683.103,,,2019-04-21 07:10:21,2019-04-21 07:10:56,34.172s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:10:22,2019-04-21 07:10:24,2.007s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:10:24,2019-04-21 07:10:24,0.091s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:10:24,2019-04-21 07:10:25,1.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:10:25,2019-04-21 07:10:56,30.952s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11077,Chrome 73.0.3683.103,Test Sign in to KiboLite,,2019-04-21 07:10:56,2019-04-21 07:11:28,32.085s,FAILED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:10:56,2019-04-21 07:10:56,0.076s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:10:56,2019-04-21 07:10:57,1.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:10:57,2019-04-21 07:11:28,30.998s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11079,Chrome 73.0.3683.103,,,2019-04-21 07:11:28,2019-04-21 07:12:02,34.129s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:11:28,2019-04-21 07:11:30,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:11:30,2019-04-21 07:11:30,0.097s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:11:30,2019-04-21 07:11:31,1.006s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:11:31,2019-04-21 07:12:02,31.013s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11086,Chrome 73.0.3683.103,,,2019-04-21 07:12:02,2019-04-21 07:12:05,3.177s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:12:02,2019-04-21 07:12:04,2.006s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:12:04,2019-04-21 07:12:04,0.115s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:12:04,2019-04-21 07:12:05,1.003s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 07:12:05,2019-04-21 07:12:05,0.043s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11078,Chrome 73.0.3683.103,,,2019-04-21 07:12:05,2019-04-21 07:12:07,2.034s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:12:05,2019-04-21 07:12:07,2.003s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:12:07,2019-04-21 07:12:07,0.019s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11090,Chrome 73.0.3683.103,,,2019-04-21 07:12:07,2019-04-21 07:12:09,2.031s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:12:07,2019-04-21 07:12:09,2.005s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:12:09,2019-04-21 07:12:09,0.017s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11091,Chrome 73.0.3683.103,,,2019-04-21 07:12:09,2019-04-21 07:12:11,2.027s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:12:09,2019-04-21 07:12:11,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:12:11,2019-04-21 07:12:11,0.019s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11081,Chrome 73.0.3683.103,,,2019-04-21 07:12:11,2019-04-21 07:12:13,2.100s,FAILED
"callTestCase(findTestCase(""KiboLite/TC11079""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:12:11,2019-04-21 07:12:13,2.093s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11087,Chrome 73.0.3683.103,,,2019-04-21 07:12:13,2019-04-21 07:12:15,2.029s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:12:13,2019-04-21 07:12:15,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:12:15,2019-04-21 07:12:15,0.017s,FAILED
,,,,,,,
Test Cases/KiboLite/TC11085,Chrome 73.0.3683.103,,,2019-04-21 07:12:15,2019-04-21 07:12:17,2.027s,FAILED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:12:15,2019-04-21 07:12:17,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 07:12:17,2019-04-21 07:12:17,0.017s,FAILED
