Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/KiboLite/TC11078,Chrome 73.0.3683.103,,,2019-04-21 04:36:45,2019-04-21 04:36:50,5.305s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:36:45,2019-04-21 04:36:47,2.021s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:36:47,2019-04-21 04:36:48,0.251s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:36:48,2019-04-21 04:36:49,1.005s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:36:49,2019-04-21 04:36:49,0.218s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:36:49,2019-04-21 04:36:50,1.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 04:36:50,2019-04-21 04:36:50,0.134s,PASSED
"Select = driver.findElements(By.xpath(""//*[@id=""tab_1""]/div/div[2]/div/select/option""))",Chrome 73.0.3683.103,,,2019-04-21 04:36:50,2019-04-21 04:36:50,0.091s,PASSED
println(Select.size()),Chrome 73.0.3683.103,,,2019-04-21 04:36:50,2019-04-21 04:36:50,0.163s,PASSED
"verifyGreaterThanOrEqual(Select.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 04:36:50,2019-04-21 04:36:50,0.062s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11079,Chrome 73.0.3683.103,,,2019-04-21 04:36:50,2019-04-21 04:37:06,15.481s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:36:51,2019-04-21 04:36:53,2.005s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:36:53,2019-04-21 04:36:53,0.286s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:36:53,2019-04-21 04:36:54,1.007s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:36:54,2019-04-21 04:36:54,0.219s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:36:54,2019-04-21 04:36:55,1.003s,PASSED
"csv = getProjectDir() + ""/sampleFile.csv""",Chrome 73.0.3683.103,,,2019-04-21 04:36:55,2019-04-21 04:36:55,0.003s,PASSED
"uploadFile(findTestObject(""Object Repository/Page_ Business Gateway/h4_sampleFilecsv""), csv)",Chrome 73.0.3683.103,,,2019-04-21 04:36:55,2019-04-21 04:36:56,0.457s,PASSED
delay(10),Chrome 73.0.3683.103,,,2019-04-21 04:36:56,2019-04-21 04:37:06,10.003s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11081,Chrome 73.0.3683.103,,,2019-04-21 04:37:06,2019-04-21 04:37:28,21.344s,PASSED
"callTestCase(findTestCase(""KiboLite/TC11079""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 04:37:09,2019-04-21 04:37:27,18.221s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/input_names_names""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:27,2019-04-21 04:37:27,0.401s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/input_phone_numbers_phone_numbers""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:27,2019-04-21 04:37:28,0.244s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11085,Chrome 73.0.3683.103,,,2019-04-21 04:37:28,2019-04-21 04:37:34,6.437s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:37:28,2019-04-21 04:37:30,2.006s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:30,2019-04-21 04:37:30,0.303s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:30,2019-04-21 04:37:31,1.010s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:31,2019-04-21 04:37:32,0.466s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:32,2019-04-21 04:37:33,1.006s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:33,2019-04-21 04:37:33,0.428s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h3_Push Message""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:33,2019-04-21 04:37:34,0.392s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/span_Back""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:34,2019-04-21 04:37:34,0.308s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/label_Change Page""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:34,2019-04-21 04:37:34,0.219s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11086,Chrome 73.0.3683.103,,,2019-04-21 04:37:34,2019-04-21 04:37:42,7.497s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:37:34,2019-04-21 04:37:36,2.004s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:36,2019-04-21 04:37:37,0.224s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:37,2019-04-21 04:37:38,1.002s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:38,2019-04-21 04:37:38,0.176s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:38,2019-04-21 04:37:39,1.003s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:39,2019-04-21 04:37:39,0.211s,PASSED
"click(findTestObject(""Page_ Business Gateway/span_Condition (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:39,2019-04-21 04:37:39,0.252s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:37:39,2019-04-21 04:37:41,2.005s,PASSED
"click(findTestObject(""Page_ Business Gateway/button_Back""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:41,2019-04-21 04:37:41,0.165s,PASSED
"click(findTestObject(""Page_ Business Gateway/h3_Push Message (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:41,2019-04-21 04:37:42,0.106s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11087,Chrome 73.0.3683.103,,,2019-04-21 04:37:42,2019-04-21 04:37:52,9.944s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:37:42,2019-04-21 04:37:44,2.002s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:44,2019-04-21 04:37:44,0.296s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:44,2019-04-21 04:37:45,1.004s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:45,2019-04-21 04:37:45,0.397s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:45,2019-04-21 04:37:46,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:46,2019-04-21 04:37:47,0.279s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Image""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:47,2019-04-21 04:37:47,0.714s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New image component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:47,2019-04-21 04:37:48,0.194s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Card""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:48,2019-04-21 04:37:48,0.511s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New card component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:48,2019-04-21 04:37:48,0.147s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Gallery""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:48,2019-04-21 04:37:49,0.293s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New gallery component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:49,2019-04-21 04:37:49,0.149s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Audio""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:49,2019-04-21 04:37:49,0.168s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New audio component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:49,2019-04-21 04:37:49,0.230s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Video""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:49,2019-04-21 04:37:49,0.253s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New video component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:49,2019-04-21 04:37:50,0.168s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_File""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:50,2019-04-21 04:37:50,0.183s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New file component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:50,2019-04-21 04:37:50,0.194s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_List""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:50,2019-04-21 04:37:51,0.615s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New list component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:51,2019-04-21 04:37:51,0.272s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Media""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:51,2019-04-21 04:37:51,0.331s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New media component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:51,2019-04-21 04:37:52,0.317s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11090,Chrome 73.0.3683.103,,,2019-04-21 04:37:52,2019-04-21 04:37:57,5.397s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:37:52,2019-04-21 04:37:54,2.007s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:54,2019-04-21 04:37:54,0.293s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:54,2019-04-21 04:37:55,1.006s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:55,2019-04-21 04:37:56,0.228s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:37:56,2019-04-21 04:37:57,1.007s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:57,2019-04-21 04:37:57,0.297s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 04:37:57,2019-04-21 04:37:57,0.001s,PASSED
"Select = driver.findElements(By.xpath(""//*[@id=""m-datatable--27866229129""]/tbody/tr/td[2]/select/option""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:57,2019-04-21 04:37:57,0.104s,PASSED
println(Select.size()),Chrome 73.0.3683.103,,,2019-04-21 04:37:57,2019-04-21 04:37:57,0.004s,PASSED
"verifyGreaterThanOrEqual(Select.size(), 3)",Chrome 73.0.3683.103,,,2019-04-21 04:37:57,2019-04-21 04:37:57,0.005s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11091,Chrome 73.0.3683.103,,,2019-04-21 04:37:57,2019-04-21 04:38:03,5.650s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:37:57,2019-04-21 04:37:59,2.008s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:37:59,2019-04-21 04:38:00,0.267s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:00,2019-04-21 04:38:01,1.006s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:01,2019-04-21 04:38:01,0.197s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:01,2019-04-21 04:38:02,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Target Customers (2) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:02,2019-04-21 04:38:02,0.143s,PASSED
"setText(findTestObject(""Object Repository/Page_ Business Gateway/input_Value_text""), ""1212"")",Chrome 73.0.3683.103,,,2019-04-21 04:38:02,2019-04-21 04:38:03,0.780s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11077,Chrome 73.0.3683.103,Test Sign in to KiboLite,,2019-04-21 04:38:03,2019-04-21 04:38:06,3.414s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:03,2019-04-21 04:38:03,0.440s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:03,2019-04-21 04:38:04,1.014s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:04,2019-04-21 04:38:05,0.930s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:05,2019-04-21 04:38:06,1.004s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11079,Chrome 73.0.3683.103,,,2019-04-21 04:38:06,2019-04-21 04:38:21,14.936s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:38:06,2019-04-21 04:38:08,2.006s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:08,2019-04-21 04:38:08,0.325s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:08,2019-04-21 04:38:09,1.005s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:09,2019-04-21 04:38:10,0.405s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:10,2019-04-21 04:38:11,1.005s,PASSED
"csv = getProjectDir() + ""/sampleFile.csv""",Chrome 73.0.3683.103,,,2019-04-21 04:38:11,2019-04-21 04:38:11,0.002s,PASSED
"uploadFile(findTestObject(""Object Repository/Page_ Business Gateway/h4_sampleFilecsv""), csv)",Chrome 73.0.3683.103,,,2019-04-21 04:38:11,2019-04-21 04:38:11,0.164s,PASSED
delay(10),Chrome 73.0.3683.103,,,2019-04-21 04:38:11,2019-04-21 04:38:21,10.010s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11086,Chrome 73.0.3683.103,,,2019-04-21 04:38:21,2019-04-21 04:38:29,7.594s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:38:21,2019-04-21 04:38:23,2.009s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:23,2019-04-21 04:38:23,0.269s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:23,2019-04-21 04:38:24,1.025s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:24,2019-04-21 04:38:25,0.323s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:25,2019-04-21 04:38:26,1.090s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:26,2019-04-21 04:38:26,0.137s,PASSED
"click(findTestObject(""Page_ Business Gateway/span_Condition (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:26,2019-04-21 04:38:26,0.280s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:38:26,2019-04-21 04:38:28,2.006s,PASSED
"click(findTestObject(""Page_ Business Gateway/button_Back""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:28,2019-04-21 04:38:29,0.264s,PASSED
"click(findTestObject(""Page_ Business Gateway/h3_Push Message (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:29,2019-04-21 04:38:29,0.161s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11078,Chrome 73.0.3683.103,,,2019-04-21 04:38:29,2019-04-21 04:38:33,4.554s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:38:29,2019-04-21 04:38:31,2.015s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:31,2019-04-21 04:38:31,0.238s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:31,2019-04-21 04:38:32,1.008s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:32,2019-04-21 04:38:32,0.217s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:32,2019-04-21 04:38:33,1.002s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 04:38:33,2019-04-21 04:38:33,0.000s,PASSED
"Select = driver.findElements(By.xpath(""//*[@id=""tab_1""]/div/div[2]/div/select/option""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:33,2019-04-21 04:38:33,0.033s,PASSED
println(Select.size()),Chrome 73.0.3683.103,,,2019-04-21 04:38:33,2019-04-21 04:38:33,0.000s,PASSED
"verifyGreaterThanOrEqual(Select.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 04:38:33,2019-04-21 04:38:33,0.002s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11090,Chrome 73.0.3683.103,,,2019-04-21 04:38:33,2019-04-21 04:38:38,4.637s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:38:33,2019-04-21 04:38:35,2.006s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:35,2019-04-21 04:38:36,0.230s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:36,2019-04-21 04:38:37,1.007s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:37,2019-04-21 04:38:37,0.182s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:37,2019-04-21 04:38:38,1.002s,PASSED
"click(findTestObject(""Page_ Business Gateway/a_Target Customers (2)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:38,2019-04-21 04:38:38,0.140s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 04:38:38,2019-04-21 04:38:38,0.001s,PASSED
"Select = driver.findElements(By.xpath(""//*[@id=""m-datatable--27866229129""]/tbody/tr/td[2]/select/option""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:38,2019-04-21 04:38:38,0.039s,PASSED
println(Select.size()),Chrome 73.0.3683.103,,,2019-04-21 04:38:38,2019-04-21 04:38:38,0.000s,PASSED
"verifyGreaterThanOrEqual(Select.size(), 3)",Chrome 73.0.3683.103,,,2019-04-21 04:38:38,2019-04-21 04:38:38,0.001s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11091,Chrome 73.0.3683.103,,,2019-04-21 04:38:38,2019-04-21 04:38:43,5.041s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:38:38,2019-04-21 04:38:40,2.006s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:40,2019-04-21 04:38:40,0.361s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:40,2019-04-21 04:38:41,1.008s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:41,2019-04-21 04:38:42,0.254s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:38:42,2019-04-21 04:38:43,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Target Customers (2) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:43,2019-04-21 04:38:43,0.107s,PASSED
"setText(findTestObject(""Object Repository/Page_ Business Gateway/input_Value_text""), ""1212"")",Chrome 73.0.3683.103,,,2019-04-21 04:38:43,2019-04-21 04:38:43,0.289s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11081,Chrome 73.0.3683.103,,,2019-04-21 04:38:43,2019-04-21 04:38:58,15.337s,PASSED
"callTestCase(findTestCase(""KiboLite/TC11079""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 04:38:43,2019-04-21 04:38:58,14.893s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/input_names_names""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:58,2019-04-21 04:38:58,0.209s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/input_phone_numbers_phone_numbers""))",Chrome 73.0.3683.103,,,2019-04-21 04:38:58,2019-04-21 04:38:58,0.181s,PASSED
,,,,,,,
Test Cases/KiboLite/TC11087,Chrome 73.0.3683.103,,,2019-04-21 04:38:58,2019-04-21 04:39:07,8.359s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 04:38:58,2019-04-21 04:39:00,2.008s,PASSED
"click(findTestObject(""Page_KiboPush  Subscribers/span_Subscribers (5)""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:00,2019-04-21 04:39:01,0.274s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:39:01,2019-04-21 04:39:02,1.005s,PASSED
"click(findTestObject(""Page_ Dashboard/span_Broadcast""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:02,2019-04-21 04:39:02,0.228s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 04:39:02,2019-04-21 04:39:03,1.003s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/a_Create Push Message (1)""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:03,2019-04-21 04:39:03,0.237s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Image""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:03,2019-04-21 04:39:04,0.460s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New image component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:04,2019-04-21 04:39:04,0.192s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Card""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:04,2019-04-21 04:39:04,0.228s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New card component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:04,2019-04-21 04:39:04,0.194s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Gallery""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:04,2019-04-21 04:39:05,0.345s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New gallery component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:05,2019-04-21 04:39:05,0.326s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Audio""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:05,2019-04-21 04:39:05,0.235s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/div_New audio component added""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:05,2019-04-21 04:39:05,0.143s,PASSED
"click(findTestObject(""Object Repository/Page_ Business Gateway/h6_Video""))",Chrome 73.0.3683.103,,,2019-04-21 04:39:05,2019-04-21 04:39:05,0.166s,PASSED
