Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:18,2019-04-20 17:37:18,0.266s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0921,Chrome 73.0.3683.103,Test enter phone number manually,,2019-04-20 17:37:18,2019-04-20 17:37:27,8.834s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:37:18,2019-04-20 17:37:23,4.558s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 17:37:23,2019-04-20 17:37:25,2.004s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:25,2019-04-20 17:37:25,0.253s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4)""), ""+923340226849"")",Chrome 73.0.3683.103,,,2019-04-20 17:37:25,2019-04-20 17:37:26,0.441s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Submit (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:26,2019-04-20 17:37:26,0.142s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/div_Contacts were invited to y (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:26,2019-04-20 17:37:27,1.149s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0926,Chrome 73.0.3683.103,Test submit with empty inviation message,,2019-04-20 17:37:27,2019-04-20 17:37:34,7.245s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:37:27,2019-04-20 17:37:32,4.391s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:37:32,2019-04-20 17:37:33,1.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:33,2019-04-20 17:37:33,0.127s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4) (1) (1)""), ""+923340226849"")",Chrome 73.0.3683.103,,,2019-04-20 17:37:33,2019-04-20 17:37:33,0.353s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/textarea_exampleTextarea (1)""), """")",Chrome 73.0.3683.103,,,2019-04-20 17:37:33,2019-04-20 17:37:33,0.155s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:37:33,2019-04-20 17:37:34,1.002s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0927,Chrome 73.0.3683.103,Test reset button,,2019-04-20 17:37:34,2019-04-20 17:37:43,8.365s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:37:34,2019-04-20 17:37:39,4.368s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:37:39,2019-04-20 17:37:40,1.004s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Enter phone numbers man (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:40,2019-04-20 17:37:40,0.171s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Dashboard/input_form-control m-input m-i (2)""), ""+923403630780"")",Chrome 73.0.3683.103,,,2019-04-20 17:37:40,2019-04-20 17:37:40,0.382s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Reset""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:40,2019-04-20 17:37:40,0.128s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 17:37:40,2019-04-20 17:37:42,2.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 17:37:42,2019-04-20 17:37:42,0.011s,PASSED
"button = driver.findElement(By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[4]/div[3]/div/div/div[2]/div[4]/div/div/div/button[2]""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:42,2019-04-20 17:37:43,0.043s,PASSED
if (button.isEnabled()),Chrome 73.0.3683.103,,,2019-04-20 17:37:43,2019-04-20 17:37:43,0.017s,PASSED
else,Chrome 73.0.3683.103,,,2019-04-20 17:37:43,2019-04-20 17:37:43,0.008s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0928,Chrome 73.0.3683.103,Test download sample csv file button,,2019-04-20 17:37:43,2019-04-20 17:37:48,5.577s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:37:43,2019-04-20 17:37:47,4.453s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:37:47,2019-04-20 17:37:48,1.002s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0928-viewCustomers,Chrome 73.0.3683.103,Test view customers list,,2019-04-20 17:37:48,2019-04-20 17:37:56,7.820s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:37:48,2019-04-20 17:37:53,4.345s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:37:53,2019-04-20 17:37:54,1.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_View Customers Lists""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:54,2019-04-20 17:37:54,0.233s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-20 17:37:54,2019-04-20 17:37:56,2.003s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-20 17:37:56,2019-04-20 17:37:56,0.018s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Customer Lists/h3_Customer Lists""))",Chrome 73.0.3683.103,,,2019-04-20 17:37:56,2019-04-20 17:37:56,0.086s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0929,Chrome 73.0.3683.103,Test view segmented list button,,2019-04-20 17:37:56,2019-04-20 17:38:02,5.788s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:37:56,2019-04-20 17:38:00,4.353s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:38:00,2019-04-20 17:38:01,1.004s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-20 17:38:01,2019-04-20 17:38:01,0.019s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_View Customers Lists (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:38:01,2019-04-20 17:38:02,0.140s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-20 17:38:02,2019-04-20 17:38:02,0.013s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Customer Lists (1)""))",Chrome 73.0.3683.103,,,2019-04-20 17:38:02,2019-04-20 17:38:02,0.102s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0930,Chrome 73.0.3683.103,View segmented lists,,2019-04-20 17:38:02,2019-04-20 17:38:10,7.936s,PASSED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0928-viewCustomers""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:38:02,2019-04-20 17:38:10,7.685s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-20 17:38:10,2019-04-20 17:38:10,0.002s,PASSED
"Table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.103,,,2019-04-20 17:38:10,2019-04-20 17:38:10,0.033s,PASSED
"verifyGreaterThanOrEqual(Table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-20 17:38:10,2019-04-20 17:38:10,0.016s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0938,Chrome 73.0.3683.103,Test back button,,2019-04-20 17:38:10,2019-04-20 17:38:19,9.245s,PASSED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0930""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-20 17:38:10,2019-04-20 17:38:18,7.808s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_Back (3)""))",Chrome 73.0.3683.103,,,2019-04-20 17:38:18,2019-04-20 17:38:18,0.196s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-20 17:38:18,2019-04-20 17:38:19,1.004s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-20 17:38:19,2019-04-20 17:38:19,0.014s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Invite using Phone Number ( (2)""))",Chrome 73.0.3683.103,,,2019-04-20 17:38:19,2019-04-20 17:38:19,0.077s,PASSED
