Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_KiboEngage  Dashboard/span_Messenger (1) (1) (1) (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:23:36,2019-04-21 07:23:36,0.154s,PASSED
,,,,,,,
Test Cases/Invite subscribers/open growth tools,Chrome 73.0.3683.103,,,2019-04-21 07:23:36,2019-04-21 07:23:38,2.003s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/span_Growth Tools (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:23:36,2019-04-21 07:23:37,0.722s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:23:37,2019-04-21 07:23:38,1.003s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0919,Chrome 73.0.3683.103,Test documentation link,,2019-04-21 07:23:38,2019-04-21 07:23:43,4.984s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:23:38,2019-04-21 07:23:42,4.524s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_documentation (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:23:42,2019-04-21 07:23:43,0.341s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0920,Chrome 73.0.3683.103,Test video tutorial,,2019-04-21 07:23:43,2019-04-21 07:23:49,5.783s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:23:43,2019-04-21 07:23:47,4.387s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:23:47,2019-04-21 07:23:48,1.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_video tutorial""))",Chrome 73.0.3683.103,,,2019-04-21 07:23:48,2019-04-21 07:23:49,0.181s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0921,Chrome 73.0.3683.103,Test enter phone number manually,,2019-04-21 07:23:49,2019-04-21 07:23:57,8.544s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:23:49,2019-04-21 07:23:53,4.437s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:23:53,2019-04-21 07:23:55,2.007s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:23:55,2019-04-21 07:23:55,0.146s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4)""), ""+923340226849"")",Chrome 73.0.3683.103,,,2019-04-21 07:23:55,2019-04-21 07:23:56,0.352s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Submit (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:23:56,2019-04-21 07:23:56,0.171s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/div_Contacts were invited to y (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:23:56,2019-04-21 07:23:57,1.180s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0926,Chrome 73.0.3683.103,Test submit with empty inviation message,,2019-04-21 07:23:57,2019-04-21 07:24:04,7.143s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:23:57,2019-04-21 07:24:02,4.376s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:24:02,2019-04-21 07:24:03,1.002s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/button_Enter phone numbers man (1) (1) (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:03,2019-04-21 07:24:03,0.133s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/input_form-control m-input m-i (4) (1) (1)""), ""+923340226849"")",Chrome 73.0.3683.103,,,2019-04-21 07:24:03,2019-04-21 07:24:03,0.284s,PASSED
"setText(findTestObject(""Page_KiboPush  Dashboard/textarea_exampleTextarea (1)""), """")",Chrome 73.0.3683.103,,,2019-04-21 07:24:03,2019-04-21 07:24:03,0.122s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:24:03,2019-04-21 07:24:04,1.004s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0927,Chrome 73.0.3683.103,Test reset button,,2019-04-21 07:24:04,2019-04-21 07:24:13,8.285s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:24:05,2019-04-21 07:24:09,4.367s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:24:09,2019-04-21 07:24:10,1.005s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Enter phone numbers man (2)""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:10,2019-04-21 07:24:10,0.140s,PASSED
"setText(findTestObject(""Object Repository/Page_KiboPush  Dashboard/input_form-control m-input m-i (2)""), ""+923403630780"")",Chrome 73.0.3683.103,,,2019-04-21 07:24:10,2019-04-21 07:24:10,0.343s,PASSED
"click(findTestObject(""Object Repository/Page_KiboPush  Dashboard/button_Reset""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:10,2019-04-21 07:24:10,0.106s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:24:10,2019-04-21 07:24:12,2.003s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 07:24:12,2019-04-21 07:24:12,0.008s,PASSED
"button = driver.findElement(By.xpath(""//*[@id=""content""]/div/div/div/div[2]/div[4]/div[3]/div/div/div[2]/div[4]/div/div/div/button[2]""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:12,2019-04-21 07:24:13,0.064s,PASSED
if (button.isEnabled()),Chrome 73.0.3683.103,,,2019-04-21 07:24:13,2019-04-21 07:24:13,0.033s,PASSED
else,Chrome 73.0.3683.103,,,2019-04-21 07:24:13,2019-04-21 07:24:13,0.018s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0928,Chrome 73.0.3683.103,Test download sample csv file button,,2019-04-21 07:24:13,2019-04-21 07:24:18,5.703s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:24:13,2019-04-21 07:24:17,4.461s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:24:17,2019-04-21 07:24:18,1.004s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0928-viewCustomers,Chrome 73.0.3683.103,Test view customers list,,2019-04-21 07:24:18,2019-04-21 07:24:26,7.764s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:24:18,2019-04-21 07:24:23,4.333s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:24:23,2019-04-21 07:24:24,1.003s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_View Customers Lists""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:24,2019-04-21 07:24:24,0.172s,PASSED
delay(2),Chrome 73.0.3683.103,,,2019-04-21 07:24:24,2019-04-21 07:24:26,2.002s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 07:24:26,2019-04-21 07:24:26,0.022s,PASSED
"click(findTestObject(""Object Repository/Page_KiboEngage  Customer Lists/h3_Customer Lists""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:26,2019-04-21 07:24:26,0.112s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0929,Chrome 73.0.3683.103,Test view segmented list button,,2019-04-21 07:24:26,2019-04-21 07:24:32,5.908s,PASSED
"callTestCase(findTestCase(""s-sidebar_navigation/individualAccount/Invite using Phone Number""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:24:26,2019-04-21 07:24:31,4.399s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:24:31,2019-04-21 07:24:32,1.003s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 07:24:32,2019-04-21 07:24:32,0.016s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_View Customers Lists (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:32,2019-04-21 07:24:32,0.225s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 07:24:32,2019-04-21 07:24:32,0.012s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Customer Lists (1)""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:32,2019-04-21 07:24:32,0.089s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0930,Chrome 73.0.3683.103,View segmented lists,,2019-04-21 07:24:32,2019-04-21 07:24:40,7.908s,PASSED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0928-viewCustomers""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:24:32,2019-04-21 07:24:40,7.632s,PASSED
driver = getWebDriver(),Chrome 73.0.3683.103,,,2019-04-21 07:24:40,2019-04-21 07:24:40,0.001s,PASSED
"Table = driver.findElements(By.xpath(""//table/tbody/tr""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:40,2019-04-21 07:24:40,0.017s,PASSED
"verifyGreaterThanOrEqual(Table.size(), 1)",Chrome 73.0.3683.103,,,2019-04-21 07:24:40,2019-04-21 07:24:40,0.008s,PASSED
,,,,,,,
Test Cases/Invite Using Phone Number/TC0938,Chrome 73.0.3683.103,Test back button,,2019-04-21 07:24:40,2019-04-21 07:24:49,9.229s,PASSED
"callTestCase(findTestCase(""Invite Using Phone Number/TC0930""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,,2019-04-21 07:24:40,2019-04-21 07:24:48,7.782s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/a_Back (3)""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:48,2019-04-21 07:24:48,0.173s,PASSED
delay(1),Chrome 73.0.3683.103,,,2019-04-21 07:24:48,2019-04-21 07:24:49,1.004s,PASSED
"scrollToPosition(0, 0)",Chrome 73.0.3683.103,,,2019-04-21 07:24:49,2019-04-21 07:24:49,0.012s,PASSED
"click(findTestObject(""Page_KiboPush  Dashboard/h3_Invite using Phone Number ( (2)""))",Chrome 73.0.3683.103,,,2019-04-21 07:24:49,2019-04-21 07:24:49,0.101s,PASSED
